split,repeat,fold,method,macro_f1,balanced_accuracy,train_seconds,predict_seconds,test_rows,params
27,2,7,mlp,0.7140524492825334,0.7272727272727273,4.739995499985525,0.0011373000161256641,84,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
27,2,7,rbf,0.7422178275836813,0.7499458874458875,7.781330899975728,0.0029372000135481358,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
27,2,7,svm_linear,0.7820568864020516,0.7867965367965368,1.4680832999874838,0.0016651999903842807,84,"{""model__C"": 1}"
27,2,7,svm_unscaled,0.7361770795274631,0.7505411255411255,3.9818543000146747,0.0036686999956145883,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
28,2,8,centroid,0.5137119735714196,0.5295995670995671,0.00653829998918809,0.0015321999962907284,84,{}
28,2,8,knn,0.7470322940706215,0.7607142857142857,0.00867030001245439,0.006930799980182201,84,{}
28,2,8,svm,0.8679909560723514,0.8690476190476191,2.9772394000028726,0.0029061000095680356,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
28,2,8,mlp,0.7940189891409404,0.7976190476190476,4.2521555999992415,0.001424999994924292,84,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
28,2,8,rbf,0.7479872756161937,0.7619047619047619,7.9201058999751695,0.0025126000109594315,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
28,2,8,svm_linear,0.8180938494167551,0.8208333333333333,1.3528810999996495,0.0016123999957926571,84,"{""model__C"": 1}"
28,2,8,svm_unscaled,0.7359558316080055,0.75,3.9878667000157293,0.005641299998387694,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
29,2,9,centroid,0.5232708138334894,0.5305308726361357,0.0061341999971773475,0.0020634999964386225,84,{}
29,2,9,knn,0.820416984490211,0.8234221918432444,0.00540200000978075,0.010809300001710653,84,{}
29,2,9,svm,0.8699898159129582,0.8728354978354979,3.724857199995313,0.003341099974932149,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
29,2,9,mlp,0.819149589628313,0.8246753246753247,4.268771900009597,0.0016980999789666384,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [16], ""model__learning_rate_init"": 0.01}"
29,2,9,rbf,0.6886974309781783,0.7083333333333333,8.129851800011238,0.0030032999929971993,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
29,2,9,svm_linear,0.7850995659614913,0.7875370243791296,2.3528916999930516,0.0033297999761998653,84,"{""model__C"": 10}"
29,2,9,svm_unscaled,0.7523771785652472,0.7667748917748918,5.376821700017899,0.004593499994371086,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
30,3,0,centroid,0.4278752102738069,0.45541125541125543,0.004732000001240522,0.0015431999927386642,85,{}
30,3,0,knn,0.6833267922553637,0.6946428571428571,0.007268899993505329,0.007508299982873723,85,{}
30,3,0,svm,0.837121212121212,0.8376623376623377,3.0399158999789506,0.003234200004953891,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
30,3,0,mlp,0.7429347826086956,0.7451298701298701,4.198777000012342,0.0015753999759908766,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
30,3,0,rbf,0.7473480449090206,0.7554112554112554,9.84473350000917,0.003253300004871562,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
30,3,0,svm_linear,0.7788262183698449,0.7808441558441559,2.930060599988792,0.002921999985119328,85,"{""model__C"": 10}"
30,3,0,svm_unscaled,0.7649544222714955,0.7678571428571428,6.419264600001043,0.0077498000173363835,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
31,3,1,centroid,0.4274056353003721,0.45660173160173156,0.006056199985323474,0.002359900012379512,85,{}
31,3,1,knn,0.7145692731246729,0.7265151515151516,0.00830730001325719,0.011384000012185425,85,{}
31,3,1,svm,0.872093023255814,0.8722943722943723,4.150427599990508,0.005180499982088804,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
31,3,1,mlp,0.8363372093023256,0.8365259740259741,5.458434800006216,0.0016531000146642327,85,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
31,3,1,rbf,0.7411616161616161,0.7548701298701299,8.529973900003824,0.006153300026198849,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
31,3,1,svm_linear,0.7780844155844155,0.7780844155844155,2.9991774999944028,0.0050100999942515045,85,"{""model__C"": 1}"
31,3,1,svm_unscaled,0.7237377002082884,0.7281926406926407,5.141626800002996,0.007944799988763407,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
32,3,2,centroid,0.4017748609853873,0.41688311688311686,0.005223000014666468,0.0018792999908328056,85,{}
32,3,2,knn,0.6555555555555556,0.6752705627705627,0.008917499973904341,0.014154700009385124,85,{}
32,3,2,svm,0.809674166509107,0.8143939393939393,4.386929999978747,0.0031091000128071755,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
32,3,2,mlp,0.7567910885284346,0.770021645021645,5.886958199989749,0.0024170000106096268,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
32,3,2,rbf,0.6747289972899729,0.6985930735930737,13.123554999998305,0.0030165999778546393,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
32,3,2,svm_linear,0.7039679567516259,0.7087662337662338,2.3408591999905184,0.001866100006736815,85,"{""model__C"": 10}"
32,3,2,svm_unscaled,0.7088270579549649,0.7196428571428571,4.29768009998952,0.00461669999640435,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
33,3,3,centroid,0.548815313296911,0.572943722943723,0.008477900002617389,0.003699699998833239,85,{}
33,3,3,knn,0.7243047139322325,0.7172619047619048,0.006576499989023432,0.013424500008113682,85,{}
33,3,3,svm,0.8125494071146244,0.8143398268398268,3.230456100020092,0.004441199998836964,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
33,3,3,mlp,0.8013396156688839,0.8013528138528139,4.7745180999918375,0.001346200006082654,85,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
33,3,3,rbf,0.7137585991244527,0.7196428571428571,10.12973200000124,0.0030359000083990395,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
33,3,3,svm_linear,0.8142787445113027,0.8126623376623376,1.412957099993946,0.002713699999731034,85,"{""model__C"": 10}"
33,3,3,svm_unscaled,0.811529933481153,0.8137987012987014,3.8404307999880984,0.003953300009015948,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
34,3,4,centroid,0.3120927318295739,0.3378787878787879,0.004166099999565631,0.0013061999925412238,85,{}
34,3,4,knn,0.6754692935945378,0.678409090909091,0.007008299988228828,0.00894589998642914,85,{}
34,3,4,svm,0.7941819877925222,0.7932359307359307,3.57642389999819,0.004854500002693385,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
34,3,4,mlp,0.7975505050505051,0.8057359307359307,4.222848899982637,0.0015368000022135675,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
34,3,4,rbf,0.6241527179977682,0.6449675324675324,12.178198200010229,0.004619600018486381,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
34,3,4,svm_linear,0.7457010752529754,0.7483225108225109,3.1722654000041075,0.0038834000006318092,85,"{""model__C"": 10}"
34,3,4,svm_unscaled,0.6552810944101924,0.6807359307359307,5.293677200010279,0.006311999983154237,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
35,3,5,centroid,0.46330243968924634,0.4862012987012987,0.008731999987503514,0.0019085000094491988,85,{}
35,3,5,knn,0.7411127667500399,0.7454545454545454,0.007130799989681691,0.014281399984611198,85,{}
35,3,5,svm,0.8540924812701816,0.850595238095238,5.318047099979594,0.006901799992192537,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
35,3,5,mlp,0.7652069475240207,0.7727272727272727,8.510591600002954,0.003516299999319017,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
35,3,5,rbf,0.7037952628456712,0.7386363636363635,11.52375399999437,0.0035274999972898513,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
35,3,5,svm_linear,0.8135870904163587,0.8176406926406926,2.717153200006578,0.002562099980423227,85,"{""model__C"": 10}"
35,3,5,svm_unscaled,0.8082385142300307,0.8181818181818181,6.703398099984042,0.008201499993447214,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
36,3,6,centroid,0.4595133686173237,0.4824134199134199,0.01342919998569414,0.003740899992408231,84,{}
36,3,6,knn,0.728735348143755,0.7375,0.007912600005511194,0.016591899999184534,84,{}
36,3,6,svm,0.8659473562820734,0.8690476190476191,3.5854792000027373,0.0036349999718368053,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
36,3,6,mlp,0.7271242228948996,0.7363095238095239,8.097618799976772,0.0025206000136677176,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
36,3,6,rbf,0.8013183006997949,0.8089285714285714,11.686345299996901,0.0034835999831557274,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
36,3,6,svm_linear,0.8541666666666667,0.8565476190476191,3.365794100012863,0.003554800001438707,84,"{""model__C"": 1}"
36,3,6,svm_unscaled,0.8251554522518227,0.8333333333333333,6.180015700025251,0.010318600019672886,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
37,3,7,centroid,0.4452605459057072,0.4688311688311688,0.012614800012670457,0.0053949999855831265,84,{}
37,3,7,knn,0.6950828157349896,0.7005952380952382,0.01109129999531433,0.012820499978261068,84,{}
37,3,7,svm,0.89296982766995,0.8916666666666666,5.325403800001368,0.00564639997901395,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
37,3,7,mlp,0.793399443982689,0.7970238095238096,4.714803699986078,0.0018056000117212534,84,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.01}"
37,3,7,rbf,0.7118591338974615,0.725,11.451865499984706,0.003257200005464256,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
37,3,7,svm_linear,0.8643905322031944,0.868452380952381,3.485353199997917,0.002361499995458871,84,"{""model__C"": 1}"
37,3,7,svm_unscaled,0.7668811668811669,0.7732142857142856,4.631239800015464,0.007785399997374043,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
38,3,8,centroid,0.49317431421473346,0.5056818181818181,0.007955499982926995,0.002803500014124438,84,{}
38,3,8,knn,0.7469421295286297,0.7498917748917748,0.005851099995197728,0.012650499993469566,84,{}
38,3,8,svm,0.8536091341955852,0.8576839826839827,3.5717938999878243,0.005738600011682138,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
38,3,8,mlp,0.8048429767337755,0.810064935064935,5.098879199998919,0.0013057999894954264,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
38,3,8,rbf,0.7392283587935762,0.7516233766233766,17.205135500000324,0.003777400008402765,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
38,3,8,svm_linear,0.8185491676345336,0.8225108225108225,2.076069100003224,0.002151900000171736,84,"{""model__C"": 1}"
38,3,8,svm_unscaled,0.7820887445887446,0.7856601731601731,5.675830299995141,0.007787900016410276,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
39,3,9,centroid,0.4283101283101283,0.4349510138983823,0.004530799982603639,0.0018172000127378851,84,{}
39,3,9,knn,0.6749274099883856,0.6836409204830258,0.006121000013081357,0.008631700009573251,84,{}
39,3,9,svm,0.8691569586020387,0.8717532467532468,3.7204109000158496,0.005862899997737259,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
39,3,9,mlp,0.708234126984127,0.7188140806561859,7.0856302000174765,0.0028975000022910535,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.01}"
39,3,9,rbf,0.7651901028505506,0.7786796536796536,10.22626689999015,0.0034235999919474125,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
39,3,9,svm_linear,0.8204394766179663,0.8252164502164502,1.5565584999858402,0.004446100007044151,84,"{""model__C"": 10}"
39,3,9,svm_unscaled,0.7842936049457789,0.7905844155844156,5.518988099996932,0.004350400005932897,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
40,4,0,centroid,0.42388338782134205,0.44237012987012986,0.004507200006628409,0.0015805999864824116,85,{}
40,4,0,knn,0.6559628503226064,0.6606060606060606,0.007192799996118993,0.009412199986400083,85,{}
40,4,0,svm,0.8367793646539291,0.8359848484848484,3.240739000000758,0.003879600000800565,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
40,4,0,mlp,0.7135428202288667,0.7218614718614719,5.740193400008138,0.0030971999804023653,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [16], ""model__learning_rate_init"": 0.01}"
40,4,0,rbf,0.7335209505941214,0.7451298701298701,10.2147919999843,0.0039505999884568155,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
40,4,0,svm_linear,0.7625550924861635,0.7688852813852813,1.7575064999982715,0.002709099993808195,85,"{""model__C"": 10}"
40,4,0,svm_unscaled,0.7391304347826086,0.743452380952381,5.296958100021584,0.004304999980377033,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
41,4,1,centroid,0.46816239316239316,0.49009740259740264,0.004060800012666732,0.0013397999864537269,85,{}
41,4,1,knn,0.6332025978407557,0.645887445887446,0.004653000010875985,0.008367100002942607,85,{}
41,4,1,svm,0.7862557546348141,0.7889069264069264,3.5323483999818563,0.006064000015612692,85,"{""model__C"": 10, ""model__gamma"": ""scale""}"
41,4,1,mlp,0.832678501023078,0.835443722943723,5.135474199982127,0.002111600013449788,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.01}"
41,4,1,rbf,0.7781561284095093,0.7905844155844156,9.641476600023452,0.0030864000145811588,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
41,4,1,svm_linear,0.7410199838771268,0.7395021645021644,2.473233299999265,0.0018721000233199447,85,"{""model__C"": 100}"
41,4,1,svm_unscaled,0.764030549396403,0.7759199134199135,4.453772100008791,0.004437700001290068,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
42,4,2,centroid,0.40565134099616856,0.4316017316017316,0.009492199984379113,0.0027415000076871365,85,{}
42,4,2,knn,0.7613929805419167,0.765530303030303,0.00548049999633804,0.00857410000753589,85,{}
42,4,2,svm,0.7995195861049519,0.8007575757575757,3.3416167999967,0.008481600001687184,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
42,4,2,mlp,0.7402783236558422,0.7422619047619048,5.784616600023583,0.0014136000245343894,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
42,4,2,rbf,0.6391084093211753,0.6622294372294372,9.634379199997056,0.0023440000077243894,85,"{""model__alpha"": 0.01, ""model__n_centers"": 32, ""model__width"": 1}"
42,4,2,svm_linear,0.8257548007548008,0.824025974025974,2.2207706999906804,0.0016284000012092292,85,"{""model__C"": 10}"
42,4,2,svm_unscaled,0.7090482548866881,0.7196428571428571,4.425688699993771,0.006896699982462451,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
43,4,3,centroid,0.46746136615322653,0.4758116883116883,0.006342399981804192,0.0015302000101655722,85,{}
43,4,3,knn,0.6662147128354888,0.6685606060606061,0.012960799998836592,0.014435899996897206,85,{}
43,4,3,svm,0.895014892462425,0.8955627705627706,3.804726300004404,0.006770499981939793,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
43,4,3,mlp,0.7996098104793757,0.8008116883116883,5.208658099989407,0.0011369000130798668,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.01}"
43,4,3,rbf,0.7721690634734113,0.7780844155844155,10.252128399995854,0.0033347999851685017,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
43,4,3,svm_linear,0.8581235697940504,0.8598484848484849,1.663128800020786,0.0021009999909438193,85,"{""model__C"": 1}"
43,4,3,svm_unscaled,0.7977485928705441,0.801948051948052,4.507526199973654,0.004516900022281334,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
44,4,4,centroid,0.4202607212475633,0.46461038961038964,0.005112800019560382,0.004554299986921251,85,{}
44,4,4,knn,0.7597567287784679,0.7602272727272728,0.0077757000108249485,0.00887920000241138,85,{}
44,4,4,svm,0.8387755891300984,0.8409090909090908,4.324753799999598,0.004580399981932715,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
44,4,4,mlp,0.7911780800500312,0.7954545454545454,5.840433400007896,0.0024873000220395625,85,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
44,4,4,rbf,0.7492257065427798,0.7613636363636364,9.81123240001034,0.0026490999734960496,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
44,4,4,svm_linear,0.8178053830227743,0.8181818181818181,2.01951640000334,0.0017613999953027815,85,"{""model__C"": 100}"
44,4,4,svm_unscaled,0.8001856339916464,0.8068181818181818,4.8358500999747775,0.004056800011312589,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
45,4,5,centroid,0.43889553429027117,0.4668290043290043,0.006768699997337535,0.0015521000022999942,85,{}
45,4,5,knn,0.7650987224157956,0.7704545454545454,0.00423579997732304,0.010487200022907928,85,{}
45,4,5,svm,0.7830825116761806,0.7840909090909091,3.5519548000011127,0.004391299997223541,85,"{""model__C"": 100, ""model__gamma"": 0.01}"
45,4,5,mlp,0.7220211958584052,0.7386363636363636,5.176812699995935,0.0018853000074159354,85,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.01}"
45,4,5,rbf,0.6930555555555555,0.7159090909090909,9.263082900026347,0.0032528000010643154,85,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
45,4,5,svm_linear,0.7493811743811745,0.7613636363636364,2.201356100005796,0.003646800003480166,85,"{""model__C"": 10}"
45,4,5,svm_unscaled,0.7340600002472707,0.75,4.545955600013258,0.004301000008126721,85,"{""model__C"": 100, ""model__gamma"": ""scale""}"
46,4,6,centroid,0.4967720508547656,0.5034090909090909,0.005792899988591671,0.0014374000020325184,84,{}
46,4,6,knn,0.7172895902547065,0.7147727272727273,0.00729389998014085,0.010187900013988838,84,{}
46,4,6,svm,0.819149589628313,0.8213744588744589,3.3952449000207707,0.004284399998141453,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
46,4,6,mlp,0.8325329299804626,0.8338744588744589,7.240248099988094,0.0011544000008143485,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
46,4,6,rbf,0.7337034532972748,0.7380411255411257,9.496024699998088,0.002899599989177659,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
46,4,6,svm_linear,0.8184740478597909,0.8213744588744589,2.278380699979607,0.004576200008159503,84,"{""model__C"": 100}"
46,4,6,svm_unscaled,0.8103359173126615,0.8094155844155844,4.674248199997237,0.009451699996134266,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
47,4,7,centroid,0.5466697925900962,0.5528679653679653,0.0062590000161435455,0.0015164000215008855,84,{}
47,4,7,knn,0.704632460271558,0.7130952380952381,0.006735600007232279,0.007279899989953265,84,{}
47,4,7,svm,0.843205574912892,0.8452380952380952,3.3287729999865405,0.0035641000140458345,84,"{""model__C"": 100, ""model__gamma"": 0.01}"
47,4,7,mlp,0.7506231414897735,0.762987012987013,4.97862680000253,0.0015700999938417226,84,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
47,4,7,rbf,0.7523810824414434,0.7619047619047619,9.166081600007601,0.002596100006485358,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
47,4,7,svm_linear,0.7905604135866807,0.7976190476190476,1.7382479000079911,0.001821599988033995,84,"{""model__C"": 1}"
47,4,7,svm_unscaled,0.7560868953948932,0.7619047619047619,5.232022100011818,0.006288599979598075,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
48,4,8,centroid,0.4522656205583035,0.470021645021645,0.012588000012328848,0.00359879998723045,84,{}
48,4,8,knn,0.5898893833994396,0.6053030303030302,0.005564699997194111,0.013128199992934242,84,{}
48,4,8,svm,0.831187707641196,0.8332792207792208,4.411474799999269,0.0036478000110946596,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
48,4,8,mlp,0.787861169837914,0.7981601731601732,4.632627600018168,0.0017995999951381236,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.01}"
48,4,8,rbf,0.6734197612246393,0.6910173160173161,9.784873399999924,0.00344469997799024,84,"{""model__alpha"": 0.001, ""model__n_centers"": 32, ""model__width"": 1}"
48,4,8,svm_linear,0.7688883943473905,0.774891774891775,2.327694599982351,0.004845999996177852,84,"{""model__C"": 10}"
48,4,8,svm_unscaled,0.717280361757106,0.7272727272727273,5.111790399998426,0.006700199999613687,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
49,4,9,centroid,0.4198450670426253,0.4353212576896787,0.00613530000555329,0.0015491999802179635,84,{}
49,4,9,knn,0.8101328753502666,0.8136819321029847,0.0067897000117227435,0.015469300007680431,84,{}
49,4,9,svm,0.8678945969770034,0.8728354978354979,3.4702524000022095,0.003928399994038045,84,"{""model__C"": 10, ""model__gamma"": ""scale""}"
49,4,9,mlp,0.8548423423423424,0.862012987012987,4.6364934000012,0.002341199986403808,84,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [16], ""model__learning_rate_init"": 0.01}"
49,4,9,rbf,0.780495967995968,0.79004329004329,10.045955300010974,0.0030490000208374113,84,"{""model__alpha"": 0.01, ""model__n_centers"": 32, ""model__width"": 1}"
49,4,9,svm_linear,0.8119970468807678,0.8143939393939393,2.1817748000030406,0.002051399991614744,84,"{""model__C"": 1}"
49,4,9,svm_unscaled,0.8556810772690379,0.8609307359307359,5.575770299998112,0.007511999981943518,84,"{""model__C"": 100, ""model__gamma"": ""scale""}"
